Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5	Run #6	Run #6	Run #6	Run #6	Run #6	Run #6	Run #6	Run #6	Run #6	Run #6	Run #7	Run #7	Run #7	Run #7	Run #7	Run #7	Run #7	Run #7	Run #7	Run #7	Run #8	Run #8	Run #8	Run #8	Run #8	Run #8	Run #8	Run #8	Run #8	Run #8	Run #9	Run #9	Run #9	Run #9	Run #9	Run #9	Run #9	Run #9	Run #9	Run #9
Time (s)	Magnetic Field Strength (1X) (T)	Magnetic Field Strength (10X) (T)	Magnetic Field Strength (100X) (T)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)	Time (s)	Magnetic Field Strength (1X) (T)	Magnetic Field Strength (10X) (T)	Magnetic Field Strength (100X) (T)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)	Time (s)	Magnetic Field Strength (1X) (T)	Magnetic Field Strength (10X) (T)	Magnetic Field Strength (100X) (T)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)	Time (s)	Magnetic Field Strength (1X) (T)	Magnetic Field Strength (10X) (T)	Magnetic Field Strength (100X) (T)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)	Time (s)	Magnetic Field Strength (1X) (T)	Magnetic Field Strength (10X) (T)	Magnetic Field Strength (100X) (T)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)	Time (s)	Magnetic Field Strength (1X) (T)	Magnetic Field Strength (10X) (T)	Magnetic Field Strength (100X) (T)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)	Time (s)	Magnetic Field Strength (1X) (T)	Magnetic Field Strength (10X) (T)	Magnetic Field Strength (100X) (T)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)	Time (s)	Magnetic Field Strength (1X) (T)	Magnetic Field Strength (10X) (T)	Magnetic Field Strength (100X) (T)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)	Time (s)	Magnetic Field Strength (1X) (T)	Magnetic Field Strength (10X) (T)	Magnetic Field Strength (100X) (T)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)
24.100	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	24.100	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	24.100	-3E-5	-3E-6	-3.0E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
24.200	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	24.200	0	2E-4	2.1E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	24.200	-4E-6	-4E-7	-4.1E-8	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
24.300	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	24.300	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	24.300	-2E-5	-2E-6	-1.5E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
24.400	0	2E-4	2.0E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	24.400	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	24.400	-4E-5	-4E-6	-3.8E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
24.500	0	2E-4	2.0E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	24.500	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	24.500	-5E-5	-5E-6	-5.0E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
24.600	0	2E-4	2.0E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	24.600	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	24.600	-7E-6	-7E-7	-7.1E-8	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
24.700	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	24.700	0	2E-4	2.1E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	24.700	-3E-5	-3E-6	-3.1E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
24.800	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	24.800	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	24.800	-1E-6	-1E-7	-1.1E-8	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
24.900	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	24.900	0	2E-4	2.1E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	24.900	4E-6	4E-7	3.7E-8	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
25.000	0	2E-4	2.0E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	25.000	0	2E-4	2.1E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	25.000	-5E-7	-5E-8	-4.5E-9	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
25.100	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	25.100	0	2E-4	2.1E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	25.100	-3E-6	-3E-7	-3.3E-8	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
25.200	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	25.200	0	2E-4	2.1E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	25.200	3E-5	3E-6	2.7E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
25.300	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	25.300	0	2E-4	2.1E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	25.300	2E-5	2E-6	2.2E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
25.400	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	25.400	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	25.400	4E-6	4E-7	3.6E-8	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
25.500	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	25.500	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	25.500	2E-5	2E-6	2.1E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
25.600	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	25.600	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	25.600	3E-5	3E-6	3.4E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
25.700	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	25.700	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	25.700	-4E-5	-4E-6	-4.4E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
25.800	0	2E-4	2.1E-5	-10.760	0.000		-0.1351	0.000		25.800	0	2E-4	2.1E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	25.800	-6E-5	-6E-6	-5.5E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
										25.900	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	25.900	-7E-5	-7E-6	-7.2E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
										26.000	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	26.000	-1E-4	-1E-5	-1.1E-6	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
										26.100	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	26.100	-6E-5	-6E-6	-6.0E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
										26.200	0	2E-4	2.1E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	26.200	-6E-5	-6E-6	-5.7E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
										26.300	0	2E-4	2.2E-5	-10.913	0.000	-0.109	-0.1370	0.000	-0.001	26.300	-2E-5	-2E-6	-1.7E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
										26.400	0	2E-4	2.1E-5	-10.913	-0.022	-0.109	-0.1370	-2.740E-4	-0.001	26.400	6E-5	6E-6	5.8E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
										26.500	0	2E-4	2.2E-5	-10.917	-0.022		-0.1371	-2.740E-4		26.500	5E-6	5E-7	4.8E-8	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				26.600	-3E-5	-3E-6	-3.3E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				26.700	1E-5	1E-6	1.2E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				26.800	-3E-5	-3E-6	-2.7E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				26.900	-4E-5	-4E-6	-3.8E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				27.000	3E-6	3E-7	2.8E-8	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				27.100	1E-5	1E-6	1.4E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				27.200	-2E-5	-2E-6	-1.7E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				27.300	-9E-6	-9E-7	-9.3E-8	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				27.400	-8E-6	-8E-7	-7.7E-8	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				27.500	-2E-5	-2E-6	-2.0E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				27.600	4E-5	4E-6	4.1E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				27.700	1E-5	1E-6	1.3E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				27.800	-2E-6	-2E-7	-2.0E-8	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				27.900	-2E-5	-2E-6	-2.4E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				28.000	2E-5	2E-6	2.1E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				28.100	-4E-5	-4E-6	-3.6E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				28.200	-4E-5	-4E-6	-3.6E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				28.300	2E-5	2E-6	2.0E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				28.400	5E-5	5E-6	5.1E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				28.500	5E-5	5E-6	4.6E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				28.600	5E-5	5E-6	5.0E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				28.700	1E-5	1E-6	1.4E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				28.800	-4E-6	-4E-7	-4.3E-8	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				28.900	-6E-6	-6E-7	-6.4E-8	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				29.000	-2E-5	-2E-6	-1.9E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				29.100	1E-5	1E-6	1.5E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				29.200	1E-6	1E-7	1.1E-8	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				29.300	-2E-5	-2E-6	-2.2E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				29.400	-4E-5	-4E-6	-3.7E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				29.500	-3E-5	-3E-6	-2.6E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				29.600	2E-5	2E-6	2.4E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				29.700	3E-5	3E-6	2.8E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				29.800	3E-5	3E-6	3.5E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				29.900	3E-5	3E-6	3.0E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				30.000	1E-5	1E-6	1.5E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				30.100	8E-6	8E-7	8.4E-8	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				30.200	2E-5	2E-6	2.3E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				30.300	-1E-6	-1E-7	-1.4E-8	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				30.400	1E-5	1E-6	1.3E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				30.500	8E-6	8E-7	8.3E-8	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				30.600	2E-5	2E-6	2.0E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				30.700	2E-5	2E-6	2.0E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				30.800	9E-6	9E-7	8.7E-8	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				30.900	3E-7	3E-8	3.2E-9	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				31.000	3E-5	3E-6	2.5E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				31.100	4E-5	4E-6	3.6E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				31.200	2E-5	2E-6	1.8E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				31.300	-4E-5	-4E-6	-3.5E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				31.400	-7E-5	-7E-6	-6.7E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				31.500	-7E-5	-7E-6	-7.4E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				31.600	-2E-5	-2E-6	-1.5E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				31.700	2E-5	2E-6	2.2E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				31.800	-5E-6	-5E-7	-4.8E-8	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				31.900	-2E-5	-2E-6	-1.9E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				32.000	6E-6	6E-7	5.9E-8	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				32.100	4E-5	4E-6	3.9E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				32.200	5E-6	5E-7	5.2E-8	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				32.300	2E-5	2E-6	2.5E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				32.400	-5E-6	-5E-7	-5.0E-8	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				32.500	-5E-6	-5E-7	-4.9E-8	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				32.600	-3E-5	-3E-6	-3.1E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				32.700	-5E-5	-5E-6	-5.5E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				32.800	-5E-5	-5E-6	-5.3E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				32.900	-6E-5	-6E-6	-6.3E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				33.000	-5E-5	-5E-6	-4.5E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				33.100	-3E-5	-3E-6	-3.2E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				33.200	-2E-5	-2E-6	-1.7E-7	-9.813	0.000	0.000	-0.1232	0.000	0.000																																																												
																				33.300	-3E-5	-3E-6	-2.7E-7	-9.813	0.000	0.545	-0.1232	0.000	0.007																																																												
																				33.400	-4E-5	-4E-6	-3.6E-7	-9.813	0.109	1.854	-0.1232	0.001	0.023																																																												
																				33.500	-3E-5	-3E-6	-2.8E-7	-9.791	0.371	3.927	-0.1230	0.005	0.049																																																												
																				33.600	-2E-5	-2E-6	-2.0E-7	-9.739	0.894	7.745	-0.1223	0.011	0.097																																																												
																				33.700	6E-6	6E-7	6.4E-8	-9.612	1.920	11.236	-0.1207	0.024	0.141																																																												
																				33.800	4E-5	4E-6	3.8E-7	-9.355	3.142	12.108	-0.1175	0.039	0.152																																																												
																				33.900	3E-5	3E-6	3.5E-7	-8.984	4.342	10.690	-0.1128	0.055	0.134																																																												
																				34.000	5E-5	5E-6	4.9E-7	-8.487	5.280	6.981	-0.1066	0.066	0.088																																																												
																				34.100	8E-5	8E-6	8.2E-7	-7.928	5.738	6.763	-0.0996	0.072	0.085																																																												
																				34.200	4E-5	4E-6	4.0E-7	-7.339	6.632	11.781	-0.0922	0.083	0.148																																																												
																				34.300	6E-5	6E-6	6.5E-7	-6.602	8.094	6.218	-0.0829	0.102	0.078																																																												
																				34.400	9E-5	9E-6	8.8E-7	-5.720	7.876	-5.454	-0.0718	0.099	-0.068																																																												
																				34.500	1E-4	1E-5	1.2E-6	-5.027	7.003	-4.800	-0.0631	0.088	-0.060																																																												
																				34.600	1E-4	1E-5	9.6E-7	-4.320	6.916	-5.127	-0.0542	0.087	-0.064																																																												
																				34.700	1E-4	1E-5	1.3E-6	-3.643	5.978	-4.909	-0.0458	0.075	-0.062																																																												
																				34.800	1E-4	1E-5	1.0E-6	-3.124	5.934	-3.818	-0.0392	0.075	-0.048																																																												
																				34.900	2E-4	2E-5	1.5E-6	-2.457	5.214	-12.435	-0.0308	0.065	-0.156																																																												
																				35.000	2E-4	2E-5	1.7E-6	-2.081	3.447	-13.090	-0.0261	0.043	-0.164																																																												
																				35.100	2E-4	2E-5	1.5E-6	-1.767	2.596	-9.054	-0.0222	0.033	-0.114																																																												
																				35.200	2E-4	2E-5	1.7E-6	-1.562	1.636	-4.472	-0.0196	0.021	-0.056																																																												
																				35.300	2E-4	2E-5	1.9E-6	-1.440	1.702	2.727	-0.0181	0.021	0.034																																																												
																				35.400	2E-4	2E-5	1.5E-6	-1.222	2.182	1.091	-0.0153	0.027	0.014																																																												
																				35.500	2E-4	2E-5	1.7E-6	-1.004	1.920	-6.654	-0.0126	0.024	-0.084																																																												
																				35.600	2E-4	2E-5	2.2E-6	-0.838	0.851	-9.490	-0.0105	0.011	-0.119																																																												
																				35.700	2E-4	2E-5	2.5E-6	-0.833	0.022	-4.254	-0.0105	2.740E-4	-0.053																																																												
																				35.800	2E-4	2E-5	1.9E-6	-0.833	0.000	0.545	-0.0105	0.000	0.007																																																												
																				35.900	2E-4	2E-5	1.8E-6	-0.833	0.131	1.527	-0.0105	0.002	0.019																																																												
																				36.000	2E-4	2E-5	1.9E-6	-0.807	0.305	1.091	-0.0101	0.004	0.014																																																												
																				36.100	2E-4	2E-5	2.3E-6	-0.772	0.349	-0.436	-0.0097	0.004	-0.005																																																												
																				36.200	3E-4	3E-5	2.7E-6	-0.737	0.218	-1.527	-0.0093	0.003	-0.019																																																												
																				36.300	3E-4	3E-5	2.6E-6	-0.729	0.044	-1.091	-0.0092	5.479E-4	-0.014																																																												
																				36.400	3E-4	3E-5	2.9E-6	-0.729	0.000	-0.218	-0.0092	0.000	-0.003																																																												
																				36.500	3E-4	3E-5	3.0E-6	-0.729	0.000	0.000	-0.0092	0.000	0.000																																																												
																				36.600	3E-4	3E-5	3.0E-6	-0.729	0.000	0.000	-0.0092	0.000	0.000																																																												
																				36.700	3E-4	3E-5	2.8E-6	-0.729	0.000	0.000	-0.0092	0.000	0.000																																																												
																				36.800	3E-4	3E-5	2.7E-6	-0.729	0.000	0.000	-0.0092	0.000	0.000																																																												
																				36.900	3E-4	3E-5	2.7E-6	-0.729	0.000	0.000	-0.0092	0.000	0.000																																																												
																				37.000	2E-4	2E-5	2.5E-6	-0.729	0.000	0.000	-0.0092	0.000	0.000																																																												
																				37.100	2E-4	2E-5	2.2E-6	-0.729	0.000	0.000	-0.0092	0.000	0.000																																																												
																				37.200	2E-4	2E-5	2.1E-6	-0.729	0.000	0.000	-0.0092	0.000	0.000																																																												
																				37.300	2E-4	2E-5	2.0E-6	-0.729	0.000	0.000	-0.0092	0.000	0.000																																																												
																				37.400	2E-4	2E-5	1.9E-6	-0.729	0.000	0.000	-0.0092	0.000	0.000																																																												
																				37.500	2E-4	2E-5	1.9E-6	-0.729	0.000	0.000	-0.0092	0.000	0.000																																																												
																				37.600	2E-4	2E-5	1.8E-6	-0.729	0.000	0.000	-0.0092	0.000	0.000																																																												
																				37.700	2E-4	2E-5	1.8E-6	-0.729	0.000	0.000	-0.0092	0.000	0.000																																																												
																				37.800	2E-4	2E-5	2.0E-6	-0.729	0.000	0.000	-0.0092	0.000	0.000																																																												
																				37.900	2E-4	2E-5	1.8E-6	-0.729	0.000	0.000	-0.0092	0.000	0.000																																																												
																				38.000	2E-4	2E-5	1.7E-6	-0.729	0.000	0.000	-0.0092	0.000	0.000																																																												
																				38.100	2E-4	2E-5	1.6E-6	-0.729	0.000		-0.0092	0.000																																																													
